query_id,ref_id,score
Q200092,R220605,-0.097421244
Q200024,R218122,-0.09742312
Q200088,R226472,-0.09742512
Q200011,R215786,-0.09742719
Q200063,R209274,-0.0974289
Q200071,R237186,-0.09743254
Q200086,R201711,-0.097440094
Q200083,R218676,-0.0974413
Q200035,R220120,-0.0974426
Q200073,R228149,-0.09744315
Q200068,R236561,-0.097444385
Q200031,R206093,-0.097445145
Q200075,R201205,-0.09744832
Q200006,R229774,-0.09744966
Q200053,R203634,-0.09745601
Q200096,R217857,-0.09745611
Q200063,R233881,-0.09746845
Q200089,R231001,-0.097472385
Q200036,R228594,-0.097472504
Q200053,R203840,-0.097478
Q200093,R214590,-0.09747851
Q200012,R223083,-0.09747854
Q200003,R202185,-0.09748407
Q200095,R221287,-0.09748654
Q200013,R203296,-0.097486645
Q200040,R227080,-0.0974879
Q200028,R220298,-0.09748857
Q200008,R205618,-0.0974886
Q200035,R208169,-0.09749237
Q200011,R203754,-0.09749362
Q200088,R212330,-0.09749548
Q200095,R206784,-0.09749892
Q200056,R207270,-0.09749909
Q200059,R236248,-0.097499534
Q200091,R230070,-0.097500995
Q200052,R233134,-0.09750147
Q200095,R203732,-0.0975021
Q200034,R234032,-0.09750444
Q200074,R207655,-0.09751862
Q200024,R220655,-0.09752107
Q200053,R204397,-0.09752239
Q200086,R239878,-0.09752534
Q200038,R206965,-0.097530454
Q200056,R224827,-0.09753254
Q200059,R229984,-0.09753263
Q200007,R219012,-0.09753826
Q200063,R200775,-0.09753892
Q200070,R218990,-0.097541004
Q200038,R217653,-0.09754467
Q200024,R210752,-0.09754652
Q200063,R207534,-0.09754786
Q200091,R230419,-0.0975517
Q200071,R224009,-0.097556904
Q200098,R208025,-0.09755729
Q200028,R233840,-0.0975609
Q200083,R204085,-0.097562104
Q200076,R202216,-0.09756501
Q200011,R226573,-0.09756537
Q200011,R227708,-0.09756625
Q200040,R223960,-0.09756878
Q200095,R209142,-0.09756911
Q200011,R210415,-0.09757489
Q200063,R210973,-0.09757605
Q200027,R232394,-0.097576156
Q200041,R233002,-0.09757654
Q200099,R235675,-0.09757686
Q200058,R223924,-0.09757745
Q200047,R213056,-0.097580224
Q200043,R227007,-0.09758195
Q200011,R232979,-0.09758903
Q200071,R222631,-0.097590715
Q200092,R205671,-0.097591534
Q200058,R222927,-0.09759219
Q200044,R239350,-0.0975934
Q200072,R230555,-0.09759347
Q200067,R215280,-0.09759466
Q200065,R228286,-0.097597495
Q200059,R226205,-0.09759991
Q200068,R240082,-0.09760167
Q200047,R218484,-0.09761603
Q200014,R213823,-0.09761967
Q200011,R201354,-0.097620875
Q200027,R207232,-0.097620964
Q200033,R209696,-0.09762445
Q200021,R225686,-0.09762603
Q200020,R220797,-0.09763044
Q200091,R212356,-0.09763284
Q200051,R230356,-0.097632974
Q200015,R236304,-0.09763573
Q200092,R220850,-0.097636804
Q200093,R228127,-0.0976378
Q200065,R231574,-0.09763913
Q200071,R213332,-0.09764138
Q200047,R205239,-0.09764215
Q200081,R214152,-0.09764221
Q200074,R234729,-0.097645685
Q200011,R212019,-0.09764601
Q200093,R217098,-0.09764859
Q200041,R227180,-0.09765345
Q200097,R203703,-0.0976603
Q200015,R213308,-0.09766252
Q200031,R222621,-0.097669706
Q200059,R214541,-0.09767035
Q200095,R213185,-0.09768227
Q200007,R203135,-0.097685575
Q200097,R235649,-0.0976862
Q200074,R219400,-0.09768881
Q200061,R200141,-0.09769401
Q200044,R218507,-0.09769416
Q200003,R208977,-0.09769587
Q200088,R200376,-0.09769933
Q200064,R209740,-0.097702816
Q200086,R230582,-0.09770283
Q200081,R205129,-0.09770295
Q200035,R204050,-0.097711295
Q200031,R221171,-0.09771745
Q200086,R217513,-0.0977204
Q200007,R223906,-0.09772356
Q200072,R210141,-0.097727
Q200036,R201219,-0.09773345
Q200046,R227176,-0.097748905
Q200095,R205552,-0.09775095
Q200043,R206755,-0.09775223
Q200065,R215407,-0.09775396
Q200033,R239308,-0.097754136
Q200068,R235816,-0.09775448
Q200035,R234320,-0.09775649
Q200067,R201455,-0.09775944
Q200035,R207809,-0.09776203
Q200088,R217844,-0.097763136
Q200011,R223168,-0.097768515
Q200011,R240008,-0.09776953
Q200097,R230037,-0.09777103
Q200011,R232632,-0.09777865
Q200033,R223863,-0.097779825
Q200086,R200976,-0.09778081
Q200072,R215599,-0.09778257
Q200035,R215227,-0.0977879
Q200068,R223068,-0.097788095
Q200063,R228147,-0.09778912
Q200038,R211296,-0.09778921
Q200039,R228303,-0.09779066
Q200012,R229675,-0.09779148
Q200071,R200451,-0.09779179
Q200095,R229598,-0.09779303
Q200007,R238091,-0.09779924
Q200027,R225829,-0.09781663
Q200075,R237325,-0.0978217
Q200086,R218321,-0.09782286
Q200093,R226841,-0.097825855
Q200038,R233255,-0.097826526
Q200095,R209436,-0.097827345
Q200036,R213654,-0.09783055
Q200086,R204396,-0.09783234
Q200007,R214920,-0.097835615
Q200043,R222710,-0.09783612
Q200095,R229746,-0.09783915
Q200041,R239867,-0.097839445
Q200100,R231046,-0.09783968
Q200095,R224197,-0.09784271
Q200035,R206095,-0.09784421
Q200023,R226208,-0.09785132
Q200060,R229377,-0.097853616
Q200042,R237077,-0.09786324
Q200033,R238003,-0.097870454
Q200007,R212123,-0.097871035
Q200006,R230840,-0.09787808
Q200095,R202935,-0.097882554
Q200096,R216999,-0.0978864
Q200071,R200948,-0.09788652
Q200095,R232913,-0.09788838
Q200056,R215895,-0.097889766
Q200012,R235473,-0.09789005
Q200062,R204118,-0.09789054
Q200007,R210531,-0.097890854
Q200012,R205627,-0.097895265
Q200049,R217581,-0.097904384
Q200063,R204642,-0.09790704
Q200018,R214577,-0.09790829
Q200067,R213423,-0.09790911
Q200039,R238949,-0.09791222
Q200086,R202897,-0.09791294
Q200029,R207921,-0.09791392
Q200067,R224002,-0.097919166
Q200071,R209917,-0.097926795
Q200088,R200591,-0.09793018
Q200038,R202394,-0.097930476
Q200011,R221234,-0.09793113
Q200071,R236151,-0.097937346
Q200067,R226740,-0.09793766
Q200023,R207696,-0.097942695
Q200086,R222767,-0.09794469
Q200010,R201203,-0.097947404
Q200053,R233065,-0.09794858
Q200035,R211159,-0.097951725
Q200012,R222060,-0.097953886
Q200007,R229189,-0.09795526
Q200011,R208038,-0.09795883
Q200058,R206448,-0.09796123
Q200007,R238193,-0.09796591
Q200059,R228762,-0.097974494
Q200083,R221697,-0.09798026
Q200075,R232624,-0.09798178
Q200033,R202716,-0.09798373
Q200086,R203542,-0.09798394
Q200075,R223368,-0.09798941
Q200062,R239787,-0.09798983
Q200053,R239270,-0.09799093
Q200075,R207471,-0.09799582
Q200042,R208611,-0.09800044
Q200027,R207559,-0.09800045
Q200092,R237357,-0.09800668
Q200012,R210259,-0.09801084
Q200005,R223096,-0.09801158
Q200086,R229716,-0.09801817
Q200084,R230573,-0.098020986
Q200030,R214849,-0.09802404
Q200011,R220432,-0.098024175
Q200083,R236151,-0.09802732
Q200014,R239077,-0.09802945
Q200056,R209979,-0.09802988
Q200012,R217291,-0.09803049
Q200011,R212082,-0.09803204
Q200065,R232676,-0.098032266
Q200001,R208759,-0.09803967
Q200070,R217101,-0.09804185
Q200084,R201166,-0.09804255
Q200067,R209354,-0.098049596
Q200065,R236912,-0.098051935
Q200035,R232173,-0.09805527
Q200066,R227748,-0.09805675
Q200062,R210508,-0.09806357
Q200035,R207178,-0.098064184
Q200095,R238832,-0.09806666
Q200037,R216460,-0.098066896
Q200040,R237490,-0.098069
Q200059,R221580,-0.09806988
Q200097,R234643,-0.09807038
Q200046,R231838,-0.09807123
Q200071,R202925,-0.0980739
Q200072,R220352,-0.098074496
Q200064,R211756,-0.09807728
Q200095,R229319,-0.098078385
Q200064,R202367,-0.09808038
Q200070,R227221,-0.098082244
Q200084,R205475,-0.09808266
Q200086,R219016,-0.09808315
Q200095,R226368,-0.098083705
Q200020,R209001,-0.09808457
Q200074,R215219,-0.09808706
Q200036,R208788,-0.0980891
Q200014,R211911,-0.09809497
Q200056,R235366,-0.09809542
Q200095,R207906,-0.098095685
Q200006,R226106,-0.098098665
Q200095,R236691,-0.098103985
Q200040,R236120,-0.0981058
Q200054,R201166,-0.09810653
Q200059,R237373,-0.09810686
Q200065,R227591,-0.09811297
Q200093,R230853,-0.09812078
Q200050,R240001,-0.09812452
Q200004,R238584,-0.09812462
Q200063,R209927,-0.09812847
Q200012,R225959,-0.09813094
Q200089,R238830,-0.09813279
Q200081,R230250,-0.098137766
Q200086,R200625,-0.098143294
Q200073,R212233,-0.098143846
Q200070,R209862,-0.09814623
Q200061,R220351,-0.09814818
Q200066,R226895,-0.098149434
Q200063,R207542,-0.09815055
Q200086,R236420,-0.09815079
Q200024,R216864,-0.09815295
Q200085,R230734,-0.09815347
Q200007,R231694,-0.09815396
Q200063,R203490,-0.09815675
Q200083,R215847,-0.09815681
Q200035,R238381,-0.09816013
Q200047,R201395,-0.09816088
Q200065,R217760,-0.09816095
Q200012,R228160,-0.09816195
Q200063,R230348,-0.09816256
Q200059,R222679,-0.09816475
Q200047,R231963,-0.09816626
Q200090,R206044,-0.0981666
Q200095,R229988,-0.0981669
Q200065,R214897,-0.098171294
Q200075,R226479,-0.098173246
Q200083,R205138,-0.098173335
Q200007,R234041,-0.09817386
Q200031,R230184,-0.09817603
Q200055,R221992,-0.09817971
Q200002,R230451,-0.09818721
Q200071,R206406,-0.0981877
Q200064,R229681,-0.09819123
Q200040,R226840,-0.09819275
Q200095,R200860,-0.098192945
Q200012,R236454,-0.09819566
Q200008,R232089,-0.09819704
Q200063,R211628,-0.09820305
Q200088,R239659,-0.09820485
Q200086,R219783,-0.09820764
Q200088,R208852,-0.09820837
Q200048,R214250,-0.098210394
Q200011,R208502,-0.09821409
Q200035,R225700,-0.09821592
Q200063,R206399,-0.098216146
Q200003,R232128,-0.09821804
Q200039,R228176,-0.0982188
Q200013,R232178,-0.098220274
Q200003,R216001,-0.09822486
Q200035,R237104,-0.09822628
Q200058,R206407,-0.098238006
Q200099,R201080,-0.098240495
Q200092,R223061,-0.098240644
Q200020,R215307,-0.09824091
Q200041,R209883,-0.09824155
Q200056,R240256,-0.098243624
Q200044,R224893,-0.09824586
Q200035,R211511,-0.09824629
Q200089,R205332,-0.09825081
Q200011,R238687,-0.09825139
Q200070,R229180,-0.09825325
Q200039,R204030,-0.09825413
Q200063,R230337,-0.09825468
Q200098,R222771,-0.098257914
Q200053,R232388,-0.098258674
Q200012,R226410,-0.09825905
Q200058,R208459,-0.09826209
Q200056,R228344,-0.09826428
Q200035,R220773,-0.0982656
Q200071,R232316,-0.09826733
Q200035,R201491,-0.09826779
Q200072,R225667,-0.09826806
Q200033,R222863,-0.098268166
Q200012,R203520,-0.09827046
Q200064,R225740,-0.09827347
Q200043,R217794,-0.09827401
Q200096,R233097,-0.098276764
Q200002,R210462,-0.09827688
Q200098,R215667,-0.09828122
Q200011,R235493,-0.098284915
Q200072,R222987,-0.098290145
Q200097,R232022,-0.098293215
Q200035,R238079,-0.09829986
Q200095,R209218,-0.098311365
Q200086,R218466,-0.09831333
Q200012,R235735,-0.09831734
Q200063,R210342,-0.09831789
Q200009,R200883,-0.09831864
Q200024,R233833,-0.09831871
Q200012,R224635,-0.098319605
Q200060,R225346,-0.09832136
Q200012,R238557,-0.09832543
Q200071,R212036,-0.098328486
Q200067,R202759,-0.09832871
Q200064,R220037,-0.09832987
Q200067,R233973,-0.09833853
Q200090,R229479,-0.09833881
Q200038,R211966,-0.098339856
Q200062,R238799,-0.0983441
Q200091,R233958,-0.09834628
Q200086,R233971,-0.09834786
Q200053,R219132,-0.09835231
Q200020,R237174,-0.09836106
Q200036,R222815,-0.098364264
Q200011,R232910,-0.09836453
Q200065,R237565,-0.09836644
Q200041,R231883,-0.09836763
Q200012,R217097,-0.09837037
Q200047,R235735,-0.09837298
Q200020,R239130,-0.09837468
Q200035,R204974,-0.09837738
Q200089,R203568,-0.09838113
Q200011,R218964,-0.09838252
Q200003,R217858,-0.09838605
Q200097,R207220,-0.09838672
Q200062,R228712,-0.098388284
Q200044,R236314,-0.09839058
Q200012,R226083,-0.09839517
Q200056,R216107,-0.098401695
Q200008,R235118,-0.0984035
Q200066,R204722,-0.09840663
Q200011,R207783,-0.09841636
Q200021,R214604,-0.09841649
Q200014,R217953,-0.09842275
Q200012,R227007,-0.09842408
Q200068,R208533,-0.09842415
Q200088,R218518,-0.0984253
Q200072,R203440,-0.09842764
Q200095,R214315,-0.09842768
Q200059,R225128,-0.09842807
Q200088,R220410,-0.09842864
Q200084,R211419,-0.098430246
Q200083,R217386,-0.09843305
Q200068,R231928,-0.09843421
Q200088,R229946,-0.09843777
Q200089,R204443,-0.098438844
Q200047,R228399,-0.098442554
Q200011,R232554,-0.09844275
Q200070,R224320,-0.09844494
Q200099,R205713,-0.098446205
Q200086,R213029,-0.098447114
Q200024,R207855,-0.09844713
Q200059,R237245,-0.098448515
Q200095,R231045,-0.09844908
Q200074,R208714,-0.09845002
Q200031,R204820,-0.09845236
Q200011,R219697,-0.098453164
Q200031,R206186,-0.09845485
Q200066,R214087,-0.098456785
Q200014,R239928,-0.098463595
Q200059,R226276,-0.0984675
Q200076,R206548,-0.098471686
Q200065,R211785,-0.098471835
Q200059,R200422,-0.098473564
Q200043,R231608,-0.09847458
Q200049,R208327,-0.09847595
Q200055,R225031,-0.09847817
Q200067,R234212,-0.0984789
Q200084,R204536,-0.09848088
Q200023,R203252,-0.098483145
Q200035,R222066,-0.098486945
Q200006,R234652,-0.09848806
Q200095,R209428,-0.09848899
Q200060,R206019,-0.09849092
Q200035,R233423,-0.0984911
Q200014,R231614,-0.098491415
Q200097,R230686,-0.09849408
Q200063,R230640,-0.09849423
Q200031,R234101,-0.098494634
Q200035,R202032,-0.09849554
Q200097,R235487,-0.09850292
Q200035,R215400,-0.09850606
Q200066,R200960,-0.098509595
Q200093,R222384,-0.098510504
Q200093,R206617,-0.09851088
Q200072,R215477,-0.098512515
Q200093,R210361,-0.09851253
Q200095,R224961,-0.09851585
Q200033,R227186,-0.098520994
Q200011,R225469,-0.0985212
Q200063,R234344,-0.09852752
Q200088,R225920,-0.09853108
Q200067,R205212,-0.09853245
Q200095,R214046,-0.09853794
Q200038,R235905,-0.098538324
Q200082,R226284,-0.09853855
Q200071,R237190,-0.098538846
Q200097,R203520,-0.09854177
Q200063,R211058,-0.0985426
Q200070,R224432,-0.09854637
Q200098,R232780,-0.09854707
Q200093,R221287,-0.09855364
Q200023,R211562,-0.098554626
Q200068,R215341,-0.09855537
Q200021,R208003,-0.09855841
Q200075,R234861,-0.09856233
Q200063,R225738,-0.09856348
Q200049,R224619,-0.098565266
Q200071,R221200,-0.09856555
Q200086,R236930,-0.09856671
Q200096,R225268,-0.09856726
Q200012,R202600,-0.09857172
Q200086,R235265,-0.09857239
Q200002,R219168,-0.09857313
Q200072,R229211,-0.09857342
Q200055,R239684,-0.09858084
Q200063,R209411,-0.098581
Q200059,R205778,-0.09858765
Q200086,R205406,-0.098589286
Q200071,R228660,-0.09859173
Q200063,R237967,-0.098593384
Q200007,R238132,-0.09859638
Q200038,R215973,-0.09859736
Q200070,R205252,-0.098597914
Q200060,R224407,-0.09860256
Q200063,R216856,-0.09860332
Q200036,R219237,-0.098603696
Q200063,R235909,-0.098607
Q200065,R230592,-0.09861089
Q200002,R235038,-0.09861174
Q200067,R223231,-0.098613024
Q200056,R236305,-0.09861329
Q200011,R230582,-0.09861714
Q200058,R216302,-0.09861834
Q200086,R234771,-0.098620966
Q200041,R218750,-0.09862372
Q200066,R224356,-0.0986238
Q200084,R201604,-0.09862974
Q200010,R206799,-0.09863004
Q200056,R231802,-0.09863536
Q200037,R233911,-0.09863633
Q200039,R226811,-0.09863776
Q200058,R227292,-0.09863861
Q200073,R214109,-0.09864038
Q200012,R214527,-0.09864101
Q200069,R218584,-0.09864633
Q200057,R200723,-0.098651856
Q200095,R222107,-0.0986636
Q200043,R224163,-0.098664895
Q200039,R214286,-0.09866688
Q200052,R228761,-0.098668784
Q200047,R232654,-0.09867135
Q200071,R230026,-0.098673165
Q200041,R216700,-0.09867591
Q200011,R232803,-0.0986764
Q200038,R202768,-0.098680615
Q200093,R222119,-0.098690495
Q200097,R213907,-0.09869094
Q200042,R231209,-0.09869444
Q200040,R228682,-0.0986965
Q200044,R237662,-0.098697156
Q200095,R221961,-0.09869757
Q200011,R227025,-0.09869793
Q200003,R232848,-0.098702624
Q200002,R218447,-0.09870283
Q200011,R204894,-0.098703444
Q200030,R231564,-0.0987038
Q200038,R222740,-0.09870462
Q200093,R212451,-0.09870522
Q200098,R226009,-0.09870529
Q200005,R220105,-0.09871021
Q200053,R214664,-0.098712295
Q200095,R219128,-0.09871365
Q200045,R236213,-0.09872043
Q200093,R205452,-0.09872043
Q200058,R204301,-0.09872098
Q200008,R211701,-0.098723695
Q200042,R239236,-0.09872392
Q200097,R234877,-0.09872702
Q200084,R214800,-0.098728836
Q200031,R227397,-0.09872916
Q200041,R212437,-0.09872991
Q200045,R237584,-0.09873058
Q200088,R218909,-0.09873308
Q200067,R218459,-0.09873426
Q200012,R211245,-0.09873439
Q200033,R217228,-0.09873612
Q200089,R227918,-0.09873693
Q200042,R233738,-0.09874116
Q200004,R225524,-0.09874645
Q200066,R201843,-0.09874831
Q200021,R235221,-0.09875122
Q200091,R200171,-0.09875174
Q200066,R227099,-0.09875424
Q200067,R201709,-0.09875688
Q200039,R200319,-0.09875935
Q200099,R227978,-0.09875995
Q200095,R212663,-0.09876089
Q200095,R221006,-0.098761916
Q200036,R232132,-0.0987623
Q200014,R232588,-0.098764345
Q200060,R228278,-0.098770946
Q200059,R234795,-0.09877145
Q200011,R236499,-0.09877148
Q200035,R208507,-0.0987722
Q200065,R220703,-0.09877843
Q200086,R225426,-0.09878561
Q200052,R215057,-0.09878856
Q200037,R204842,-0.098789066
Q200097,R234244,-0.09879035
Q200033,R202473,-0.09879358
Q200047,R225607,-0.09879559
Q200092,R237577,-0.098797545
Q200059,R233718,-0.09879927
Q200015,R220710,-0.09879996
Q200036,R238679,-0.098800465
Q200033,R209019,-0.098802
Q200063,R203800,-0.098802105
Q200012,R208791,-0.09880307
Q200068,R203129,-0.098815754
Q200010,R219023,-0.09881899
Q200060,R236532,-0.09882343
Q200095,R203697,-0.098825246
Q200012,R232845,-0.09882589
Q200095,R218244,-0.09882918
Q200088,R221863,-0.09883
Q200059,R225804,-0.09883176
Q200012,R210544,-0.098832935
Q200086,R236791,-0.098838836
Q200011,R227907,-0.09883939
Q200056,R201152,-0.09884766
Q200049,R227018,-0.09884769
Q200097,R211614,-0.098848805
Q200056,R222930,-0.0988493
Q200056,R211935,-0.09885003
Q200088,R226204,-0.09885061
Q200035,R219854,-0.09885308
Q200095,R240040,-0.09885757
Q200005,R203840,-0.09886621
Q200099,R213122,-0.0988742
Q200085,R212454,-0.09887579
Q200073,R220046,-0.09887791
Q200065,R214358,-0.09887999
Q200086,R216500,-0.09888135
Q200015,R219071,-0.098883465
Q200071,R230446,-0.098884046
Q200012,R200597,-0.09888424
Q200085,R223065,-0.09888458
Q200086,R212162,-0.09888595
Q200033,R207999,-0.09888895
Q200015,R212685,-0.098890096
Q200095,R224439,-0.09889208
Q200098,R226325,-0.09889585
Q200086,R225006,-0.098897114
Q200092,R209109,-0.09889786
Q200075,R219755,-0.0989012
Q200026,R229969,-0.09890385
Q200093,R234070,-0.09890428
Q200100,R230484,-0.09890494
Q200040,R227207,-0.098905444
Q200073,R220584,-0.09890628
Q200008,R219546,-0.09890704
Q200075,R239647,-0.09890947
Q200039,R205251,-0.09890996
Q200037,R233774,-0.09891224
Q200049,R200527,-0.09891273
Q200006,R234384,-0.098914295
Q200067,R235879,-0.09891614
Q200040,R224132,-0.098922774
Q200053,R221473,-0.09892279
Q200045,R200088,-0.098923475
Q200018,R236735,-0.09892355
Q200086,R227875,-0.09892449
Q200053,R210651,-0.09892559
Q200065,R201118,-0.09892684
Q200067,R210640,-0.09892717
Q200098,R224341,-0.098930195
Q200063,R202108,-0.098930866
Q200070,R227499,-0.09893149
Q200098,R207181,-0.09893212
Q200050,R221008,-0.09893483
Q200063,R231382,-0.09894076
Q200061,R233791,-0.098941445
Q200014,R218989,-0.098945305
Q200035,R218580,-0.098945335
Q200020,R239901,-0.09894936
Q200011,R224726,-0.09894979
Q200024,R205363,-0.09895268
Q200031,R225299,-0.0989539
Q200072,R233956,-0.0989548
Q200100,R212429,-0.09895961
Q200059,R223909,-0.09896509
Q200011,R214681,-0.09896751
Q200035,R224551,-0.09896897
Q200065,R224663,-0.0989735
Q200020,R220070,-0.09897488
Q200021,R225984,-0.09897685
Q200031,R218349,-0.09898552
Q200063,R217543,-0.098986566
Q200016,R214389,-0.09898999
Q200100,R223580,-0.09899536
Q200056,R221506,-0.09899774
Q200045,R206432,-0.0990012
Q200060,R228791,-0.09900221
Q200041,R239127,-0.09900476
Q200053,R240264,-0.099005744
Q200029,R204513,-0.09900768
Q200088,R213467,-0.09901105
Q200003,R216531,-0.099011555
Q200086,R222314,-0.09901382
Q200021,R206535,-0.099015325
Q200063,R200117,-0.09901546
Q200072,R235930,-0.09901798
Q200091,R211999,-0.09902099
Q200007,R235284,-0.09902167
Q200072,R209814,-0.09902227
Q200005,R233473,-0.0990223
Q200065,R235346,-0.09902564
Q200099,R228702,-0.09902659
Q200063,R238115,-0.09902933
Q200096,R221274,-0.09903057
Q200095,R237309,-0.09903191
Q200020,R204817,-0.09903705
Q200047,R231013,-0.09904052
Q200007,R201451,-0.09904286
Q200005,R234953,-0.0990445
Q200007,R228389,-0.09905116
Q200005,R218869,-0.099054694
Q200067,R212278,-0.099055186
Q200020,R202301,-0.099055395
Q200013,R208079,-0.09905788
Q200081,R239043,-0.099060625
Q200015,R225851,-0.09906374
Q200041,R227225,-0.09906556
Q200070,R201935,-0.099067
Q200036,R212122,-0.09906846
Q200035,R230184,-0.099069685
Q200071,R201886,-0.0990715
Q200098,R204687,-0.09907238
Q200060,R234946,-0.099076256
Q200095,R210348,-0.09907794
Q200059,R201337,-0.09907901
Q200070,R200236,-0.099079356
Q200092,R205185,-0.09908368
Q200072,R237225,-0.09908548
Q200086,R215653,-0.099087074
Q200091,R202938,-0.09908825
Q200011,R211317,-0.09908925
Q200067,R202212,-0.09908961
Q200022,R206965,-0.09909229
Q200026,R227403,-0.09909323
Q200012,R207398,-0.09909874
Q200067,R222103,-0.09910211
Q200031,R210422,-0.09910411
Q200063,R211721,-0.09910415
Q200028,R207549,-0.09910633
Q200011,R237968,-0.09911369
Q200081,R225712,-0.09911449
Q200013,R236255,-0.099114805
Q200041,R210242,-0.099115774
Q200035,R208677,-0.09911685
Q200053,R224540,-0.099117085
Q200065,R230230,-0.0991177
Q200059,R209524,-0.09911907
Q200072,R225049,-0.099122435
Q200031,R232560,-0.09912597
Q200003,R238289,-0.09912716
Q200014,R208963,-0.099127576
Q200095,R217428,-0.099127695
Q200084,R215485,-0.09912777
Q200095,R234522,-0.0991285
Q200041,R228798,-0.09912962
Q200059,R237465,-0.099130124
Q200035,R204755,-0.099135295
Q200095,R207895,-0.09913674
Q200056,R231428,-0.099137545
Q200031,R237851,-0.09914045
Q200067,R223929,-0.09914118
Q200086,R228700,-0.09914146
Q200071,R224818,-0.09914163
Q200095,R203707,-0.09914473
Q200020,R237399,-0.09914592
Q200020,R215069,-0.09915283
Q200064,R205266,-0.09915388
Q200095,R216573,-0.09915395
Q200068,R215552,-0.099154085
Q200097,R215975,-0.09915517
Q200066,R228396,-0.09915592
Q200043,R211728,-0.099156424
Q200083,R218649,-0.099160805
Q200095,R234951,-0.09916249
Q200093,R202025,-0.09916589
Q200020,R200452,-0.099167794
Q200059,R229678,-0.099169225
Q200002,R219863,-0.09917463
Q200059,R231064,-0.09917484
Q200092,R222451,-0.09917928
Q200014,R217112,-0.09917979
Q200063,R206020,-0.09918049
Q200082,R226158,-0.09918189
Q200012,R228852,-0.099183396
Q200095,R237709,-0.09918572
Q200095,R223626,-0.09919846
Q200066,R219125,-0.099198505
Q200021,R202897,-0.09920685
Q200092,R226204,-0.099210724
Q200038,R218368,-0.0992208
Q200033,R224149,-0.099221185
Q200007,R226802,-0.09922224
Q200043,R220735,-0.09922291
Q200096,R210007,-0.09922391
Q200041,R236758,-0.09922396
Q200036,R228336,-0.09922533
Q200025,R231840,-0.09922665
Q200039,R213629,-0.09923288
Q200065,R228206,-0.099234566
Q200095,R211971,-0.099234596
Q200097,R210695,-0.099234775
Q200086,R219289,-0.09923832
Q200011,R212784,-0.09924258
Q200002,R201945,-0.099246114
Q200060,R204974,-0.09924629
Q200053,R202856,-0.09924826
Q200086,R223157,-0.099249616
Q200090,R233619,-0.0992548
Q200035,R228676,-0.099257946
Q200047,R227117,-0.09926312
Q200035,R229579,-0.09926362
Q200068,R234382,-0.099264905
Q200056,R232383,-0.09927127
Q200088,R238202,-0.09927334
Q200095,R230174,-0.09927413
Q200031,R210611,-0.0992751
Q200091,R218498,-0.09927668
Q200001,R233295,-0.09928079
Q200047,R230671,-0.099282935
Q200059,R218071,-0.09928575
Q200066,R235226,-0.099287555
Q200033,R214560,-0.09929827
Q200014,R211602,-0.09930146
Q200071,R218005,-0.09930408
Q200076,R204897,-0.09930493
Q200084,R202281,-0.09930493
Q200097,R200871,-0.0993066
Q200086,R232315,-0.09930666
Q200043,R216452,-0.09930764
Q200093,R209416,-0.09931013
Q200070,R208164,-0.099311754
Q200065,R208776,-0.09931356
Q200071,R210504,-0.09931448
Q200081,R227577,-0.09931496
Q200059,R207037,-0.09932001
Q200083,R228713,-0.09932007
Q200091,R222275,-0.09932424
Q200020,R219448,-0.09932618
Q200036,R202831,-0.0993292
Q200085,R236555,-0.09932922
Q200066,R236033,-0.09932932
Q200067,R236484,-0.09932952
Q200056,R240102,-0.09933138
Q200017,R216063,-0.09933856
Q200037,R224118,-0.09933889
Q200088,R203872,-0.09933907
Q200083,R210381,-0.099340826
Q200035,R219102,-0.09934084
Q200064,R232741,-0.0993433
Q200012,R208529,-0.09934434
Q200083,R232939,-0.09934676
Q200086,R233550,-0.09934957
Q200091,R232680,-0.09935525
Q200020,R211733,-0.0993588
Q200073,R219253,-0.0993602
Q200033,R225141,-0.09936164
Q200052,R205682,-0.09936185
Q200063,R237800,-0.09936547
Q200044,R210041,-0.09937063
Q200044,R214227,-0.09937346
Q200072,R202184,-0.099376544
Q200086,R230939,-0.09937817
Q200084,R239974,-0.09937954
Q200012,R221200,-0.09938115
Q200020,R222861,-0.09938179
Q200086,R214486,-0.09938206
Q200093,R209507,-0.099383354
Q200051,R219257,-0.09938349
Q200024,R223098,-0.099384084
Q200033,R210184,-0.09938854
Q200058,R212356,-0.099392876
Q200035,R228667,-0.099396676
Q200075,R224357,-0.09939763
Q200013,R234983,-0.09939931
Q200018,R227442,-0.09940162
Q200036,R240110,-0.09940337
Q200072,R231027,-0.0994135
Q200013,R216693,-0.099416316
Q200063,R210242,-0.099419594
Q200035,R216735,-0.0994229
Q200099,R238833,-0.09942599
Q200072,R230800,-0.09943469
Q200035,R226971,-0.099437445
Q200047,R230088,-0.09943853
Q200092,R236472,-0.09943941
Q200066,R217547,-0.09944554
Q200083,R227954,-0.09944701
Q200063,R224728,-0.09944922
Q200091,R239436,-0.09944965
Q200052,R201926,-0.09944996
Q200093,R234157,-0.09945394
Q200037,R237579,-0.09945439
Q200033,R224005,-0.0994682
Q200015,R240111,-0.099481106
Q200084,R201543,-0.09948246
Q200062,R211368,-0.09948389
Q200005,R200452,-0.099484384
Q200011,R236668,-0.09949134
Q200060,R236988,-0.0994989
Q200061,R209097,-0.09949972
Q200072,R234029,-0.09950136
Q200088,R223626,-0.09950231
Q200038,R236929,-0.09950249
